Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
702439,10008006,7053,502439,465,2026-02-05,Lunas,2026-03-20,30000,7705058,10000,30440000
702440,10008883,7994,502440,238,2026-12-06,Sebagian,2027-01-29,75000,2571617,100000,45780000
702441,10004531,7660,502441,516,2025-07-10,Lunas,2025-08-10,50000,1256914,100000,12959000
702442,10007417,9042,502442,31,2026-06-12,Belum Lunas,,75000,4914974,50000,32269000
702443,10001857,1002,502443,346,2024-04-20,Lunas,2024-04-29,75000,12362166,100000,54119000
702444,10002130,482,502444,316,2026-10-23,Lunas,2026-10-23,50000,13550723,50000,12100000
702445,10006457,1988,502445,823,2026-02-01,Lunas,2026-02-25,30000,7067050,100000,1297000
702446,10003333,6641,502446,517,2025-10-29,Lunas,2025-11-18,30000,6132634,10000,1475000
702447,10005518,6779,502447,89,2026-07-18,Lunas,2026-09-13,20000,10512015,50000,13300000
702448,10001426,8617,502448,587,2026-11-25,Lunas,2026-12-23,50000,13621669,10000,29506000
702449,10007497,3248,502449,745,2026-01-24,Lunas,2026-01-28,50000,5955851,10000,1569000
702450,10004585,5617,502450,425,2025-12-31,Lunas,2026-01-31,50000,14442947,100000,68916000
702451,10008049,240,502451,581,2026-12-13,Lunas,2026-12-16,75000,6365947,100000,13105000
702452,10007065,5780,502452,297,2026-03-10,Belum Lunas,,50000,375562,50000,36246000
702453,10004508,1489,502453,788,2026-02-28,Lunas,2026-04-10,75000,684031,10000,1272000
702454,10002775,3470,502454,32,2026-08-01,Lunas,2026-08-21,50000,8285771,50000,1075000
702455,10003587,129,502455,942,2026-12-07,Belum Lunas,,30000,8754216,100000,10283000
702456,10004179,3641,502456,926,2026-08-06,Lunas,2026-09-18,20000,2598934,100000,55593000
702457,10000129,5192,502457,738,2026-05-05,Lunas,2026-06-29,30000,4440865,10000,5169000
702458,10000891,5818,502458,702,2026-10-13,Lunas,2026-10-30,20000,112053,50000,10848000
702459,10007819,3140,502459,29,2024-02-09,Lunas,2024-03-11,30000,12883022,10000,9955000
702460,10001489,5433,502460,349,2026-09-05,Lunas,2026-09-14,30000,5878665,100000,5089000
702461,10003811,4346,502461,515,2024-12-07,Lunas,2025-01-30,75000,11187178,50000,1350000
702462,10001400,3772,502462,815,2026-05-26,Belum Lunas,,20000,11567577,50000,6438000
702463,10008379,3382,502463,521,2026-07-25,Belum Lunas,,30000,2211504,10000,6254000
702464,10000671,8228,502464,409,2025-11-29,Lunas,2025-12-22,20000,10347103,50000,44591000
702465,10004450,847,502465,353,2026-03-19,Lunas,2026-05-08,20000,8549616,20000,33203000
702466,10004480,5103,502466,866,2025-09-14,Lunas,2025-10-09,50000,7190999,100000,5906000
702467,10008883,7994,502467,423,2026-02-10,Lunas,2026-03-25,30000,12912367,10000,45780000
702468,10008156,3304,502468,496,2026-05-12,Lunas,2026-06-24,20000,3756641,50000,1465000
702469,10009290,7318,502469,925,2026-08-18,Lunas,2026-10-13,75000,11594722,100000,6733000
702470,10004678,4823,502470,915,2024-08-22,Sebagian,2024-08-30,20000,1225045,50000,45625000
702471,10002326,3174,502471,241,2026-12-30,Lunas,2027-02-02,20000,2034349,10000,74140000
702472,10000292,4657,502472,718,2025-08-24,Lunas,2025-09-25,20000,12978948,100000,1095000
702473,10000981,797,502473,912,2026-11-08,Sebagian,2026-11-14,20000,11294533,10000,22038000
702474,10009745,5474,502474,672,2025-08-02,Lunas,2025-09-20,50000,12680154,10000,10951000
702475,10008459,7586,502475,374,2024-07-16,Lunas,2024-08-13,75000,11831705,20000,14862000
702476,10007020,6064,502476,758,2026-12-26,Lunas,2027-01-15,20000,1392705,50000,71619000
702477,10009029,4609,502477,629,2026-05-25,Lunas,2026-07-08,20000,14530951,50000,7858000
702478,10008796,6293,502478,85,2026-10-11,Lunas,2026-10-28,50000,118016,10000,9075000
702479,10007643,1575,502479,880,2025-02-09,Lunas,2025-02-28,50000,13736747,20000,60041000
702480,10007910,3731,502480,62,2026-08-14,Lunas,2026-09-24,75000,13910234,50000,10286000
702481,10000153,5081,502481,955,2025-10-01,Lunas,2025-10-16,50000,593570,10000,10681000
702482,10004593,3609,502482,271,2025-03-24,Lunas,2025-05-06,75000,2349906,100000,33798000
702483,10004722,5544,502483,41,2024-10-31,Sebagian,2024-12-21,30000,13645318,100000,5018000
702484,10003489,6205,502484,835,2023-09-27,Belum Lunas,,75000,8863751,20000,503000
702485,10007258,486,502485,524,2025-08-24,Belum Lunas,,50000,13388032,20000,13028000
702486,10006925,3030,502486,901,2024-06-25,Lunas,2024-07-24,75000,12011878,10000,14416000
702487,10002101,5362,502487,40,2026-04-02,Lunas,2026-04-25,75000,4501237,100000,868000
702488,10002820,7230,502488,506,2026-05-17,Belum Lunas,,50000,13297588,100000,7956000
702489,10004339,9489,502489,836,2026-09-26,Belum Lunas,,50000,3121061,10000,2072000
702490,10004719,3731,502490,443,2026-02-24,Belum Lunas,,75000,4146374,10000,10286000
702491,10002964,7648,502491,674,2025-01-01,Lunas,2025-02-02,50000,14682234,100000,14704000
702492,10008703,3010,502492,138,2026-11-01,Belum Lunas,,20000,8228605,10000,10788000
702493,10007979,9405,502493,62,2025-01-16,Lunas,2025-03-10,75000,4400646,20000,34977000
702494,10006685,4038,502494,102,2026-08-30,Sebagian,2026-10-11,50000,8864164,10000,71581000
702495,10006651,6770,502495,311,2026-12-13,Lunas,2027-01-30,50000,10997669,20000,2206000
702496,10005216,7703,502496,739,2026-09-10,Lunas,2026-10-25,30000,3074063,50000,4507000
702497,10008335,5105,502497,838,2024-12-17,Belum Lunas,,30000,13164380,10000,66193000
702498,10005011,9093,502498,756,2026-07-19,Lunas,2026-07-30,50000,12408935,50000,9695000
702499,10004182,9798,502499,569,2026-12-11,Lunas,2027-01-12,75000,14495327,50000,36414000
702500,10005692,91,502500,727,2026-12-23,Lunas,2027-02-12,30000,3951906,100000,6376000
702501,10005873,671,502501,583,2026-07-23,Belum Lunas,,75000,10517202,100000,37698000
702502,10005243,9883,502502,405,2026-08-29,Lunas,2026-09-17,30000,4762990,20000,56258000
702503,10006435,163,502503,601,2026-08-17,Belum Lunas,,50000,14003364,20000,9261000
702504,10002560,7023,502504,244,2026-08-24,Lunas,2026-09-25,75000,8605654,20000,6715000
702505,10008044,5484,502505,869,2025-03-11,Lunas,2025-03-12,20000,12492932,10000,19314000
702506,10005506,2611,502506,684,2026-03-20,Belum Lunas,,20000,14264221,20000,6614000
702507,10001020,2836,502507,314,2026-12-06,Belum Lunas,,30000,12002195,100000,7756000
702508,10002806,5544,502508,937,2025-08-13,Lunas,2025-08-27,20000,5464864,100000,5018000
702509,10007216,506,502509,11,2024-06-05,Belum Lunas,,75000,3760054,20000,27428000
702510,10000049,1837,502510,291,2026-04-02,Lunas,2026-05-20,75000,12120682,100000,535000
702511,10000017,65,502511,444,2023-02-23,Lunas,2023-02-26,50000,9251407,100000,2569000
702512,10008088,3292,502512,191,2026-12-04,Lunas,2027-01-02,50000,12798855,100000,10719000
702513,10005665,3298,502513,44,2026-11-22,Belum Lunas,,75000,8425502,10000,24808000
702514,10009516,8107,502514,163,2025-10-18,Sebagian,2025-10-18,50000,11489307,20000,13952000
702515,10006251,3325,502515,941,2026-06-01,Lunas,2026-06-17,50000,14580426,10000,4011000
702516,10001384,9865,502516,436,2023-10-14,Lunas,2023-10-24,50000,8746230,100000,72222000
702517,10001107,9848,502517,405,2025-09-11,Lunas,2025-11-06,30000,12105294,10000,10519000
702518,10004521,4728,502518,838,2025-06-13,Lunas,2025-07-14,50000,14599775,100000,21541000
702519,10005217,9856,502519,20,2025-07-28,Belum Lunas,,30000,8549623,100000,10499000
702520,10000718,6263,502520,857,2026-03-30,Lunas,2026-05-14,30000,14654780,10000,28166000
702521,10003111,5979,502521,934,2026-12-06,Sebagian,2026-12-31,50000,6350914,20000,4639000
702522,10006200,7840,502522,570,2024-04-07,Lunas,2024-04-26,20000,7989320,100000,13421000
702523,10003720,7041,502523,44,2025-08-05,Lunas,2025-08-20,75000,9539911,50000,1295000
702524,10003389,3793,502524,200,2024-10-07,Lunas,2024-10-14,20000,11155680,10000,1968000
702525,10002084,6789,502525,425,2026-10-31,Sebagian,2026-12-15,75000,12359789,100000,9368000
702526,10002667,8602,502526,79,2026-07-24,Lunas,2026-08-25,20000,14903730,100000,12268000
702527,10006440,5621,502527,369,2026-09-05,Lunas,2026-09-23,30000,7450070,100000,22327000
702528,10005577,5570,502528,900,2025-09-04,Belum Lunas,,30000,10133058,100000,1249000
702529,10005681,4839,502529,690,2023-08-01,Lunas,2023-09-28,50000,13653931,50000,12636000
702530,10006457,1988,502530,654,2025-11-22,Lunas,2025-12-26,75000,1660666,20000,1297000
702531,10001116,7787,502531,295,2026-01-10,Lunas,2026-02-10,50000,843956,10000,7000000
702532,10009545,5415,502532,770,2024-07-22,Lunas,2024-07-26,50000,1726320,100000,902000
702533,10000784,9802,502533,524,2026-08-25,Belum Lunas,,75000,1544211,50000,14503000
702534,10003560,4194,502534,746,2024-04-12,Lunas,2024-05-01,20000,6682414,20000,5902000
702535,10000193,452,502535,756,2026-11-23,Lunas,2027-01-21,50000,12671998,50000,11243000
702536,10006321,7631,502536,209,2025-01-06,Sebagian,2025-03-01,30000,409636,100000,6294000
702537,10008378,8066,502537,514,2026-11-26,Lunas,2026-12-24,75000,2399287,100000,8615000
702538,10001415,7913,502538,561,2026-05-29,Lunas,2026-06-22,50000,7719824,20000,5365000
702539,10009536,1274,502539,582,2026-11-13,Lunas,2027-01-11,30000,1796509,100000,11828000
702540,10004817,8184,502540,164,2025-04-25,Belum Lunas,,75000,3994775,100000,8962000
702541,10009280,5283,502541,930,2026-06-28,Lunas,2026-07-01,75000,1584661,20000,2316000
702542,10003471,553,502542,406,2024-11-10,Lunas,2024-12-20,50000,4967653,50000,17260000
702543,10009701,2280,502543,869,2026-08-22,Lunas,2026-09-20,75000,6214904,20000,667000
702544,10006352,6960,502544,210,2026-06-06,Lunas,2026-06-06,50000,11107523,10000,8860000
702545,10001318,1452,502545,83,2026-08-25,Lunas,2026-10-13,75000,9554940,20000,28707000
702546,10007846,5029,502546,170,2024-08-19,Belum Lunas,,50000,10739559,20000,865000
702547,10002804,2195,502547,613,2026-08-01,Lunas,2026-09-21,50000,2297929,10000,10692000
702548,10005227,3934,502548,142,2026-11-05,Sebagian,2026-11-14,75000,11717294,100000,11903000
702549,10004783,3348,502549,120,2026-11-30,Sebagian,2026-12-13,50000,6265478,100000,74476000
702550,10000934,1399,502550,378,2026-09-22,Lunas,2026-11-09,75000,6835390,20000,11723000
702551,10002694,2432,502551,656,2025-12-05,Lunas,2026-01-19,20000,981208,10000,14017000
702552,10008657,5808,502552,808,2026-03-24,Lunas,2026-05-17,75000,9480864,10000,13270000
702553,10005408,3874,502553,888,2025-02-22,Lunas,2025-04-02,75000,11280486,20000,1441000
702554,10002459,8551,502554,210,2025-12-27,Lunas,2026-01-03,30000,7333408,100000,25734000
702555,10000812,6961,502555,866,2025-05-25,Lunas,2025-06-18,20000,10882774,50000,1509000
702556,10000276,8117,502556,264,2026-02-02,Lunas,2026-02-10,20000,8260442,10000,9329000
702557,10008007,7407,502557,813,2025-09-27,Lunas,2025-11-12,20000,8302988,100000,1390000
702558,10000820,8570,502558,374,2026-05-24,Sebagian,2026-06-27,75000,14881947,100000,12353000
702559,10000441,4551,502559,463,2023-11-03,Lunas,2023-12-08,75000,8587716,50000,63451000
702560,10008238,3365,502560,258,2026-10-02,Belum Lunas,,30000,10334480,20000,4478000
702561,10003683,8956,502561,961,2026-05-15,Belum Lunas,,20000,5168308,10000,8686000
702562,10001669,2502,502562,919,2026-11-04,Lunas,2026-12-24,75000,10838330,10000,53523000
702563,10005833,4199,502563,457,2026-03-28,Lunas,2026-05-11,30000,3480906,50000,5137000
702564,10003260,7231,502564,399,2026-01-26,Lunas,2026-03-01,75000,5776873,20000,13258000
702565,10003248,1550,502565,425,2026-11-12,Lunas,2026-12-15,20000,9044997,50000,3315000
702566,10009037,6933,502566,791,2024-11-06,Lunas,2024-12-05,50000,12157935,100000,3665000
702567,10000518,8214,502567,543,2026-05-24,Lunas,2026-06-29,50000,14886820,100000,5967000
702568,10001123,9233,502568,822,2024-09-29,Belum Lunas,,30000,2179923,100000,4162000
702569,10009215,9344,502569,967,2026-12-04,Lunas,2026-12-22,30000,14523291,50000,12543000
702570,10006096,1909,502570,872,2026-10-26,Lunas,2026-12-22,20000,11554964,50000,5660000
702571,10001554,2014,502571,425,2025-10-27,Lunas,2025-11-21,50000,892018,50000,14187000
702572,10003930,5911,502572,295,2025-12-31,Lunas,2026-01-17,50000,4664812,10000,1092000
702573,10008489,8970,502573,475,2026-02-13,Lunas,2026-03-17,30000,2731237,50000,26396000
702574,10009031,3031,502574,117,2024-03-30,Lunas,2024-04-14,75000,3674149,100000,5954000
702575,10006124,1968,502575,550,2025-11-05,Lunas,2025-11-09,20000,1797077,100000,1899000
702576,10006746,6207,502576,495,2025-12-07,Lunas,2026-02-04,50000,8483890,100000,7753000
702577,10007316,7199,502577,777,2024-10-30,Sebagian,2024-11-23,75000,4988460,10000,1727000
702578,10000326,2156,502578,99,2025-12-11,Lunas,2025-12-20,30000,3280192,10000,1904000
702579,10003564,58,502579,520,2025-05-02,Belum Lunas,,75000,2683494,10000,46731000
702580,10007997,7419,502580,338,2026-07-15,Belum Lunas,,20000,13661197,50000,6887000
702581,10001276,4890,502581,680,2026-12-13,Belum Lunas,,75000,525071,50000,4263000
702582,10005710,9155,502582,801,2026-10-17,Belum Lunas,,30000,1150020,50000,12406000
702583,10005066,2733,502583,391,2026-08-01,Sebagian,2026-09-06,30000,11835095,50000,27458000
702584,10005562,6318,502584,924,2024-12-21,Lunas,2025-01-10,50000,712401,20000,26456000
702585,10002160,155,502585,427,2026-05-22,Sebagian,2026-06-20,50000,9263268,50000,25418000
702586,10006539,840,502586,172,2026-12-28,Lunas,2027-02-07,75000,5411079,10000,72258000
702587,10007254,1310,502587,286,2025-10-09,Lunas,2025-11-07,50000,4483107,100000,65519000
702588,10001589,5406,502588,39,2026-07-20,Lunas,2026-08-26,30000,5157158,10000,795000
702589,10007070,8328,502589,492,2026-01-19,Lunas,2026-02-15,30000,868811,10000,6956000
702590,10005621,4208,502590,521,2026-11-20,Lunas,2026-12-14,20000,7089391,100000,3084000
702591,10003290,8810,502591,15,2026-05-05,Lunas,2026-05-20,75000,14721051,50000,68697000
702592,10006521,3779,502592,725,2024-08-20,Belum Lunas,,30000,3592470,10000,1783000
702593,10000868,4297,502593,359,2026-06-26,Lunas,2026-08-18,75000,6288522,10000,7044000
702594,10008838,9798,502594,721,2026-12-29,Lunas,2027-01-02,20000,3483918,10000,36414000
702595,10005704,8414,502595,877,2026-12-17,Sebagian,2027-01-04,50000,275327,20000,15542000
702596,10007218,8267,502596,295,2025-11-14,Lunas,2025-12-26,20000,10878117,50000,74186000
702597,10003936,5360,502597,453,2026-03-30,Lunas,2026-04-09,20000,13228659,10000,1373000
702598,10007189,9510,502598,24,2026-12-07,Lunas,2027-01-19,75000,8142980,50000,1408000
702599,10009984,8917,502599,573,2026-08-28,Lunas,2026-10-17,75000,4758638,50000,6746000
702600,10000334,8319,502600,262,2026-03-19,Lunas,2026-04-17,20000,5996540,20000,5451000
702601,10008994,773,502601,136,2024-09-01,Lunas,2024-10-23,75000,9484955,10000,7989000
702602,10000198,7452,502602,788,2025-03-20,Lunas,2025-05-16,20000,4111393,20000,3915000
702603,10008015,2814,502603,920,2026-08-03,Belum Lunas,,75000,9023067,20000,2389000
702604,10005707,4437,502604,107,2026-12-13,Sebagian,2026-12-22,75000,5655333,100000,31521000
702605,10000057,6303,502605,336,2025-10-28,Lunas,2025-12-08,20000,12430504,50000,66059000
702606,10003505,6602,502606,929,2026-01-14,Lunas,2026-02-01,50000,13215069,10000,68399000
702607,10002313,9210,502607,974,2024-12-23,Belum Lunas,,20000,7798658,100000,4086000
702608,10009080,2486,502608,280,2026-08-21,Lunas,2026-08-23,30000,3494965,10000,24709000
702609,10008438,3815,502609,891,2026-09-26,Lunas,2026-11-03,30000,2841404,50000,12202000
702610,10006061,7631,502610,460,2026-06-03,Lunas,2026-07-02,50000,11742831,100000,6294000
702611,10009239,7370,502611,777,2025-03-08,Lunas,2025-03-30,30000,13289565,50000,8254000
702612,10005047,5292,502612,929,2025-03-15,Sebagian,2025-03-24,20000,8442759,100000,17998000
702613,10005400,6627,502613,569,2025-07-21,Lunas,2025-08-20,30000,14194433,100000,12276000
702614,10008613,4280,502614,125,2025-04-30,Lunas,2025-05-21,75000,1378048,20000,1795000
702615,10006053,7561,502615,986,2025-07-28,Lunas,2025-09-05,30000,7774082,20000,6316000
702616,10005079,9009,502616,488,2025-02-16,Lunas,2025-03-28,20000,2253512,10000,1782000
702617,10009864,3692,502617,426,2026-11-23,Lunas,2027-01-10,20000,5016735,10000,33716000
702618,10001313,886,502618,18,2025-09-08,Belum Lunas,,20000,6911255,100000,37389000
702619,10004080,9658,502619,102,2026-04-20,Lunas,2026-06-06,30000,9576312,50000,5981000
702620,10002188,6970,502620,342,2026-05-22,Lunas,2026-05-22,30000,10475502,50000,9794000
702621,10000421,7588,502621,714,2026-02-01,Lunas,2026-02-23,20000,3333947,100000,33292000
702622,10005186,1012,502622,786,2026-02-27,Belum Lunas,,30000,6603514,100000,2124000
702623,10009517,9702,502623,513,2026-02-13,Lunas,2026-04-09,20000,8854965,10000,62803000
702624,10004088,4875,502624,298,2026-09-27,Lunas,2026-11-19,75000,5360925,20000,74722000
702625,10001378,9677,502625,260,2025-12-28,Lunas,2026-02-04,30000,14833383,20000,12752000
702626,10009653,1956,502626,561,2025-05-09,Lunas,2025-05-15,20000,8602345,100000,1026000
702627,10009484,8984,502627,341,2026-04-21,Lunas,2026-06-12,30000,14036049,10000,2805000
702628,10000923,4986,502628,753,2026-09-13,Lunas,2026-11-05,20000,3520233,100000,19055000
702629,10001007,1893,502629,431,2025-09-02,Lunas,2025-10-09,50000,10036251,50000,4141000
702630,10001028,1017,502630,451,2025-11-13,Belum Lunas,,30000,9221380,100000,786000
702631,10003643,9532,502631,657,2026-06-22,Belum Lunas,,30000,780460,50000,12137000
702632,10007866,4040,502632,753,2025-07-04,Lunas,2025-08-14,50000,9217863,50000,10874000
702633,10004399,6791,502633,366,2025-05-14,Lunas,2025-06-22,20000,536088,10000,6582000
702634,10000208,9675,502634,295,2025-11-12,Lunas,2025-11-12,20000,547454,10000,54087000
702635,10000424,9578,502635,523,2026-12-21,Belum Lunas,,50000,12940679,20000,13108000
702636,10009086,9329,502636,369,2026-03-11,Sebagian,2026-04-19,50000,11615509,10000,49106000
702637,10008878,9606,502637,972,2026-03-05,Lunas,2026-03-31,20000,10931858,20000,13162000
702638,10001511,5668,502638,435,2025-08-29,Belum Lunas,,50000,5139170,20000,11054000
702639,10008779,7839,502639,180,2026-05-22,Lunas,2026-07-08,20000,13728694,20000,54952000
702640,10007924,527,502640,246,2026-06-20,Lunas,2026-07-16,50000,14672737,100000,12498000
702641,10000956,9941,502641,267,2025-01-08,Lunas,2025-02-17,30000,10801932,20000,26949000
702642,10007849,2794,502642,419,2025-12-05,Lunas,2026-01-20,75000,13548036,50000,8408000
702643,10005054,7819,502643,372,2025-12-17,Lunas,2026-02-10,50000,5466482,10000,8613000
702644,10000814,8027,502644,527,2026-12-02,Lunas,2027-01-05,30000,12244330,100000,20618000
702645,10001168,2842,502645,6,2024-12-26,Belum Lunas,,75000,8232667,100000,38048000
702646,10007583,4956,502646,639,2025-02-14,Sebagian,2025-03-17,20000,13943189,50000,7497000
702647,10002150,4727,502647,299,2024-09-20,Belum Lunas,,50000,13592422,10000,17581000
702648,10005638,8136,502648,345,2025-11-27,Lunas,2025-12-07,20000,2956262,50000,54338000
702649,10006466,7917,502649,73,2026-06-26,Lunas,2026-08-14,75000,10281937,100000,61609000
702650,10000555,9964,502650,715,2026-11-26,Lunas,2026-12-21,75000,9442234,20000,49437000
702651,10006759,7003,502651,485,2024-04-22,Lunas,2024-05-03,75000,4140119,50000,12880000
702652,10006590,7653,502652,685,2025-09-21,Lunas,2025-11-09,20000,6592874,50000,14283000
702653,10005205,1790,502653,230,2026-04-17,Lunas,2026-05-22,30000,2206106,50000,62384000
702654,10001191,1947,502654,211,2024-11-28,Lunas,2024-12-08,20000,5688018,100000,41289000
702655,10001472,9181,502655,975,2026-11-05,Lunas,2026-11-28,50000,1368595,50000,8959000
