NIK,Nama_Klien,Tgl_Daftar,No_Tlp_K,Email_K,Alamat_K,Gender_K,Tmpt_tgl_lhr_K,Tgl_lhr_K,Jenis_LH
100660,Betania Purnawati,2025-01-28,(056) 020 7955,klien660_step-physical@pd.desa.id,"Jalan Ciwastra No. 14, Blitar, Kalimantan Timur 76198",Wanita,Batam,1985-09-27,95
100661,H. Emil Mangunsong,2025-06-01,0828649817,klien661_loss-every-key@perum.co.id,"Jalan KH Amin Jasuta No. 7, Cilegon, Papua Barat 44133",Laki-Laki,Jambi,1978-10-12,270
100662,Yunita Simanjuntak,2024-10-13,+62 (658) 242-3,klien662_later-fact-south@perum.biz.id,"Jalan Ciumbuleuit No. 085, Bandar Lampung, JA 58994",Laki-Laki,Prabumulih,2004-07-14,586
100663,"Hesti Wijayanti, M.TI.",2024-04-23,+62 (019) 133 2,klien663_door-accept-down@cv.gov,"Gang Kapten Muslihat No. 718, Palopo, SU 86740",Wanita,Lubuklinggau,2004-11-04,637
100664,"Kania Utami, M.Pd",2025-05-06,+62 (018) 414-7,klien664_election-fly-impact@pt.or.id,"Jl. Surapati No. 4, Tomohon, Papua 60134",Laki-Laki,Prabumulih,1978-04-23,624
100665,KH. Kambali Marpaung,2024-03-18,+62 (078) 953-4,klien665_although-little@cv.ac.id,"Jalan Waringin No. 342, Kotamobagu, Sumatera Selatan 48275",Wanita,Prabumulih,2000-01-23,865
100666,Omar Zulaika,2024-09-27,(0612) 646 8302,klien666_building-economy@pd.edu,"Gg. H.J Maemunah No. 610, Kota Administrasi Jakarta Pusat, JA 51013",Laki-Laki,Palembang,2003-11-27,259
100667,R.A. Widya Yuniar,2025-07-07,+62-60-283-9892,klien667_billion-reveal@pt.com,"Gg. H.J Maemunah No. 327, Tomohon, Maluku 95063",Wanita,Singkawang,1986-02-24,185
100668,Silvia Nashiruddin,2025-01-31,+62-61-176-7265,klien668_concern-can-away@cv.net.id,"Jalan Sukabumi No. 9, Sorong, Maluku 68005",Laki-Laki,Jayapura,1984-06-10,662
100669,"Tami Halim, S.IP",2024-04-07,(080) 179-2770,klien669_court-discover-game@pd.int,"Gang Lembong No. 0, Tasikmalaya, Maluku Utara 69629",Laki-Laki,Tangerang Selatan,1981-07-24,750
100670,Safina Sihombing,2024-01-29,+62-018-795-032,klien670_draw-federal@perum.or.id,"Gg. Tubagus Ismail No. 80, Pariaman, AC 88933",Laki-Laki,Mojokerto,1998-09-11,218
100671,"Dr. Kezia Damanik, M.Kom.",2024-07-13,+62-005-155-209,klien671_create-different@ud.sch.id,"Jl. Astana Anyar No. 5, Yogyakarta, NT 62476",Wanita,Pagaralam,1997-09-18,817
100672,"Sutan Dodo Puspasari, S.Farm",2024-02-24,+62 (0981) 122-,klien672_change-great-key@pd.id,"Gang Raya Ujungberung No. 282, Langsa, Papua Barat 24149",Laki-Laki,Lubuklinggau,1999-03-17,350
100673,Syahrini Mandala,2025-08-10,+62 (18) 565 88,klien673_any-former-federal@pt.biz.id,"Jalan Veteran No. 2, Singkawang, Maluku 83198",Wanita,Langsa,2005-03-02,462
100674,"Alambana Laksita, S.Sos",2025-10-20,(000) 188 4551,klien674_garden-sell-hair@pd.mil,"Jalan Waringin No. 697, Bekasi, GO 76112",Laki-Laki,Bengkulu,2000-06-22,8
100675,Nalar Nainggolan,2025-02-07,+62 (0887) 733-,klien675_show-too-second@cv.desa.id,"Gg. Lembong No. 204, Padangpanjang, Kalimantan Selatan 40734",Laki-Laki,Pasuruan,1993-10-22,33
100676,Indra Rahmawati,2024-06-29,+62 (93) 444 00,klien676_service-ago-hold@perum.int,"Jalan Laswi No. 8, Denpasar, AC 53003",Wanita,Pariaman,1988-08-11,271
100677,Citra Yuniar,2024-10-05,+62 (853) 728 2,klien677_say-party-practice@perum.com,"Gang PHH. Mustofa No. 9, Mojokerto, Sulawesi Utara 01085",Wanita,Magelang,1980-03-30,559
100678,Vanya Rajasa,2025-04-07,+62 (855) 397-5,klien678_natural-however@cv.or.id,"Jalan Indragiri No. 507, Sabang, SN 69896",Wanita,Padang,1969-04-20,118
100679,Titi Dongoran,2024-07-04,+62-50-206-1568,klien679_fight-what-rather@perum.id,"Gg. Waringin No. 96, Malang, Sulawesi Barat 29128",Wanita,Kota Administrasi Jakarta Selatan,1987-09-08,437
100680,dr. Banawa Gunawan,2024-11-02,+62 (88) 839 51,klien680_along-how-year@cv.mil.id,"Gg. Rajawali Barat No. 120, Yogyakarta, JK 17546",Laki-Laki,Ambon,2004-09-26,484
100681,Jabal Puspita,2025-05-02,+62 (22) 698-20,klien681_often-her-part-act@pt.net,"Gang Raya Setiabudhi No. 6, Kota Administrasi Jakarta Pusat, Gorontalo 17806",Wanita,Binjai,1989-11-20,96
100682,Febi Saragih,2025-02-06,+62-201-576-847,klien682_simple-about-allow@cv.sch.id,"Jalan Gardujati No. 0, Mojokerto, PB 72579",Laki-Laki,Tasikmalaya,1976-12-17,370
100683,"Pia Sihotang, S.Farm",2024-04-20,+62-86-130-5625,klien683_happen-fine@perum.co.id,"Jalan Rajiman No. 083, Samarinda, KT 69797",Wanita,Lubuklinggau,1981-12-18,704
100684,Hj. Puput Kusumo,2025-12-28,(0979) 192-5068,klien684_us-reflect-heart@pd.go.id,"Jalan Raya Setiabudhi No. 023, Bogor, Sulawesi Utara 26159",Laki-Laki,Manado,1968-06-26,598
100685,Hendra Suartini,2025-03-06,+62 (309) 623 1,klien685_join-song-such@cv.gov,"Jalan Moch. Ramdan No. 695, Balikpapan, Jambi 39756",Laki-Laki,Kota Administrasi Jakarta Pusat,1993-12-19,311
100686,Ratna Nababan,2024-12-27,+62-380-755-043,klien686_hour-treat-teacher@pd.net.id,"Jalan Kebonjati No. 067, Magelang, Banten 08163",Wanita,Ternate,1993-12-11,69
100687,Tgk. Caket Mayasari,2024-09-14,0884249457,klien687_rich-detail@ud.net,"Gang Moch. Toha No. 7, Meulaboh, NB 35488",Wanita,Denpasar,2005-08-14,201
100688,"H. Kasusra Utama, M.TI.",2024-04-01,+62 (512) 238 8,klien688_career-where-fast@pt.net,"Gang H.J Maemunah No. 02, Padang, Maluku 73162",Laki-Laki,Bima,1986-02-28,35
100689,Eman Permadi,2025-04-01,+62 (115) 651 2,klien689_boy-like-represent@cv.gov,"Gg. Lembong No. 716, Pematangsiantar, Riau 01073",Wanita,Pangkalpinang,1993-07-12,68
100690,Ir. Bakti Purnawati,2025-02-20,085 514 2949,klien690_agent-evening@cv.int,"Jalan Ir. H. Djuanda No. 649, Blitar, KU 54286",Wanita,Surakarta,1970-07-05,44
100691,"drg. Galih Siregar, S.IP",2025-10-06,(0203) 227-0930,klien691_end-others-success@ud.edu,"Gang Peta No. 49, Gorontalo, Nusa Tenggara Barat 86599",Laki-Laki,Serang,1995-07-15,238
100692,Mahfud Zulaika,2024-10-02,+62 (0911) 954 ,klien692_board-rise-part@pt.com,"Jalan H.J Maemunah No. 01, Denpasar, BB 52494",Wanita,Bandar Lampung,1998-04-20,451
100693,"R. Ajiman Maryati, S.Gz",2024-11-02,+62 (289) 332 3,klien693_sister-better-old@perum.net.id,"Jl. Soekarno Hatta No. 3, Bekasi, Sulawesi Tengah 62286",Wanita,Prabumulih,1998-05-25,462
100694,Kasiyah Widodo,2024-04-12,+62 (92) 713 18,klien694_plan-doctor-expect@pd.or.id,"Jl. Tebet Barat Dalam No. 597, Tanjungbalai, BB 74469",Laki-Laki,Depok,2000-10-25,753
100695,Eva Zulaika,2025-03-07,0843730391,klien695_someone-race@perum.web.id,"Gg. Soekarno Hatta No. 5, Solok, Sulawesi Utara 07931",Laki-Laki,Tual,1994-03-23,961
100696,Raharja Kurniawan,2024-06-15,(0977) 839 9054,klien696_future-into-big@perum.desa.id,"Jl. Gardujati No. 620, Probolinggo, Kepulauan Bangka Belitung 17677",Laki-Laki,Pontianak,1980-04-29,176
100697,Cakrawangsa Prasasta,2024-06-01,+62-314-556-428,klien697_whether-heavy@ud.go.id,"Jalan M.T Haryono No. 87, Pekalongan, SR 67610",Wanita,Batu,1965-06-19,73
100698,Indra Wacana,2025-03-29,+62 (075) 059 4,klien698_level-choose-decide@pt.web.id,"Jalan Wonoayu No. 1, Solok, Sumatera Selatan 41629",Wanita,Tangerang,1986-11-02,958
100699,Cecep Fujiati,2024-12-24,+62 (0556) 065-,klien699_white-street-close@pt.biz.id,"Jl. Ir. H. Djuanda No. 15, Samarinda, Sulawesi Utara 83055",Wanita,Mataram,1966-07-23,876
100700,Dr. Eluh Anggraini,2025-01-25,+62-0061-147-97,klien700_cup-fill-north@perum.my.id,"Gg. Moch. Toha No. 5, Banda Aceh, Maluku 35568",Laki-Laki,Bukittinggi,1978-01-02,160
100701,Safina Uyainah,2025-06-02,+62 (598) 277-9,klien701_somebody-top-early@ud.my.id,"Jl. Joyoboyo No. 2, Bau-Bau, JB 45101",Laki-Laki,Kota Administrasi Jakarta Barat,1989-11-07,861
100702,Nasim Yolanda,2024-02-08,(0080) 418 6200,klien702_country-weight@pt.desa.id,"Gang Pasteur No. 787, Tidore Kepulauan, Kalimantan Barat 19882",Laki-Laki,Salatiga,1965-08-04,672
100703,"Hairyanto Nainggolan, S.Psi",2024-11-10,(000) 433 7084,klien703_high-both-business@cv.or.id,"Gang Yos Sudarso No. 96, Kotamobagu, SR 91355",Laki-Laki,Palopo,1979-11-01,840
100704,"KH. Dimaz Suwarno, S.Pd",2024-09-01,+62 (289) 846-3,klien704_mrs-start-nice@pt.ac.id,"Jl. Rawamangun No. 88, Lubuklinggau, Sulawesi Barat 45057",Wanita,Medan,1978-04-11,749
100705,"drg. Darman Siregar, S.Kom",2025-06-18,+62 (72) 811-29,klien705_clearly-certainly@pt.my.id,"Gang Sentot Alibasa No. 9, Kota Administrasi Jakarta Pusat, Jambi 18902",Wanita,Pasuruan,1965-04-28,827
100706,Shania Puspasari,2024-07-19,(0616) 940 4565,klien706_under-may-likely@perum.biz.id,"Gang Stasiun Wonokromo No. 25, Batam, KT 41702",Wanita,Purwokerto,1990-10-14,22
100707,Dr. Malik Zulkarnain,2025-07-27,(0240) 066-6835,klien707_five-me-live-bit@ud.mil.id,"Jl. Surapati No. 6, Tidore Kepulauan, Sumatera Barat 43269",Wanita,Batu,1979-07-02,763
100708,Eli Hardiansyah,2025-10-23,+62 (567) 324-6,klien708_seat-analysis@ud.com,"Gang Raya Ujungberung No. 742, Tebingtinggi, ST 97916",Wanita,Cimahi,1996-10-20,187
100709,"KH. Narji Simanjuntak, S.Ked",2024-04-19,+62-0702-909-58,klien709_particular-worker@perum.web.id,"Gang Ciwastra No. 44, Jayapura, Sumatera Barat 27341",Laki-Laki,Pangkalpinang,2003-06-30,876
100710,"Kala Oktaviani, S.Sos",2024-04-17,0888050046,klien710_plan-him-direction@ud.my.id,"Jl. Soekarno Hatta No. 28, Bandung, Papua 60923",Laki-Laki,Bitung,1971-10-04,596
100711,"dr. Rahmi Tamba, S.Pd",2024-10-16,+62 (10) 156 69,klien711_worker-everyone@pd.web.id,"Jalan Asia Afrika No. 3, Samarinda, KU 84295",Laki-Laki,Bima,1999-10-11,435
100712,"Jasmin Nurdiyanti, S.Pd",2025-02-11,+62 (027) 839 6,klien712_bar-themselves-food@perum.sch.id,"Gang Joyoboyo No. 21, Balikpapan, BE 93972",Wanita,Solok,1995-03-31,330
100713,"Aurora Mulyani, S.Sos",2024-04-28,086 229 1362,klien713_image-nation-cost@perum.ponpes.id,"Gg. Jamika No. 86, Sungai Penuh, Kepulauan Riau 83458",Laki-Laki,Bitung,1972-05-06,549
100714,"dr. Cornelia Gunawan, M.Ak",2024-01-17,+62 (645) 249 2,klien714_goal-apply-huge@ud.mil,"Jalan Indragiri No. 9, Tegal, RI 11324",Wanita,Banda Aceh,2002-12-12,396
100715,Najam Sitorus,2024-11-04,+62-206-206-814,klien715_writer-just-entire@ud.net,"Jalan Kebonjati No. 917, Cimahi, MA 27076",Wanita,Tanjungpinang,2003-10-28,53
100716,Sutan Darmanto Lestari,2025-09-30,+62 (054) 650 1,klien716_then-successful@pd.sch.id,"Gg. Erlangga No. 9, Tanjungbalai, Kepulauan Bangka Belitung 03545",Laki-Laki,Tomohon,1972-10-20,258
100717,Bagya Nababan,2025-08-03,+62 (0815) 848-,klien717_myself-job-camera@pd.mil.id,"Jl. Peta No. 8, Payakumbuh, Sulawesi Barat 44334",Laki-Laki,Surakarta,1999-08-31,433
100718,Aisyah Tamba,2025-02-21,+62-0245-534-76,klien718_say-hear-kid-rule@perum.my.id,"Jalan Antapani Lama No. 1, Madiun, KB 34405",Laki-Laki,Batu,1989-06-14,563
100719,R. Candrakanta Latupono,2024-11-19,+62 (0267) 591-,klien719_board-could-someone@cv.int,"Jalan K.H. Wahid Hasyim No. 969, Cirebon, Sulawesi Tengah 34943",Laki-Laki,Bontang,1972-07-20,740
100720,Uchita Pranowo,2024-07-29,+62 (053) 139 9,klien720_cover-guy-turn@cv.mil.id,"Gang Jend. A. Yani No. 3, Tidore Kepulauan, KB 61770",Wanita,Singkawang,1970-08-20,934
100721,Wirda Halim,2025-05-23,+62 (470) 944-1,klien721_war-war-rock@ud.org,"Gang Ahmad Dahlan No. 80, Padang Sidempuan, JA 97781",Laki-Laki,Bekasi,1990-10-10,839
100722,"Dadap Waskita, M.Farm",2024-03-13,(039) 714 7372,klien722_save-game-thousand@pt.sch.id,"Jalan Pasirkoja No. 559, Medan, LA 16893",Wanita,Malang,1975-09-08,196
100723,Nugraha Situmorang,2025-07-29,+62 (0088) 211 ,klien723_matter-could-quite@ud.sch.id,"Gang Kutai No. 13, Pekanbaru, SS 80000",Laki-Laki,Manado,1990-01-29,349
100724,Ir. Devi Saragih,2025-09-05,(0037) 405 6617,klien724_create-hair-leader@perum.gov,"Gang Sentot Alibasa No. 8, Payakumbuh, Lampung 94268",Laki-Laki,Pekanbaru,2003-04-03,718
100725,Salwa Rajata,2024-03-09,(0765) 845-3785,klien725_movie-art-continue@cv.org,"Jl. Tubagus Ismail No. 790, Pasuruan, PA 63634",Laki-Laki,Pematangsiantar,2000-06-13,32
100726,"T. Yono Laksmiwati, S.Kom",2025-11-28,(0526) 502-0967,klien726_together-represent@pt.or.id,"Gang Cikutra Timur No. 064, Padangpanjang, Kalimantan Utara 75351",Laki-Laki,Singkawang,1972-07-05,293
100727,Yance Aryani,2024-03-09,+62 (0034) 050 ,klien727_body-physical-paper@ud.id,"Gg. Dipenogoro No. 6, Bandar Lampung, BT 63951",Laki-Laki,Bima,1997-05-17,384
100728,Kurnia Permata,2025-10-18,(0157) 680-7707,klien728_lay-feel-respond@ud.org,"Jl. Surapati No. 35, Blitar, Sulawesi Barat 13045",Wanita,Payakumbuh,1966-01-10,974
100729,"Labuh Kusmawati, S.E.I",2024-08-19,+62-325-420-980,klien729_according-end@cv.mil,"Jl. Pasir Koja No. 05, Tanjungpinang, Riau 04456",Wanita,Bekasi,1976-11-02,887
100730,Elisa Maulana,2025-07-02,+62 (0804) 933 ,klien730_these-serve-so@ud.int,"Jalan Indragiri No. 400, Balikpapan, SR 39698",Laki-Laki,Bandung,1967-04-07,188
100731,"Nabila Prasetya, S.IP",2025-12-25,+62 (032) 364 1,klien731_whom-american@perum.net.id,"Jalan Siliwangi No. 63, Kota Administrasi Jakarta Barat, KR 55250",Wanita,Bukittinggi,1992-04-14,160
100732,"Dalima Puspasari, S.H.",2024-04-15,(054) 151-6712,klien732_friend-particularly@pt.or.id,"Gang Siliwangi No. 19, Tanjungpinang, SN 80408",Laki-Laki,Tebingtinggi,1992-06-13,233
100733,Cornelia Zulaika,2024-05-10,+62 (144) 182 5,klien733_term-story-which@pd.org,"Gang S. Parman No. 8, Pariaman, Maluku Utara 07839",Laki-Laki,Subulussalam,1971-08-19,11
100734,Dr. Ulva Tampubolon,2024-10-19,(0489) 411-5422,klien734_senior-report-wall@cv.org,"Jl. K.H. Wahid Hasyim No. 9, Malang, KS 12224",Wanita,Kota Administrasi Jakarta Pusat,1992-05-27,364
100735,"Fitriani Megantara, S.Kom",2024-10-08,+62 (0867) 021 ,klien735_environment-visit@pd.org,"Gang Cihampelas No. 236, Jambi, KR 28228",Wanita,Kota Administrasi Jakarta Timur,1974-03-12,656
100736,Bagiya Laksita,2025-04-24,+62 (0936) 440 ,klien736_lawyer-successful@ud.biz.id,"Jl. W.R. Supratman No. 5, Prabumulih, Kalimantan Timur 42065",Laki-Laki,Gorontalo,1984-11-19,572
100737,Maida Mahendra,2024-11-10,(0716) 351 3738,klien737_different-necessary@ud.edu,"Gg. Ir. H. Djuanda No. 01, Bengkulu, PA 31745",Laki-Laki,Ternate,1992-05-09,557
100738,"Cayadi Tamba, S.Gz",2025-12-18,+62-0869-297-71,klien738_by-describe-often@pd.biz.id,"Jl. Erlangga No. 1, Pasuruan, SU 13362",Laki-Laki,Medan,1985-07-29,200
100739,Cemplunk Gunawan,2024-05-06,+62-031-011-960,klien739_generation-second@cv.int,"Gg. Rajawali Barat No. 998, Kota Administrasi Jakarta Selatan, Aceh 68452",Laki-Laki,Semarang,1972-01-10,430
100740,Hana Prasasta,2025-09-22,(011) 307 5846,klien740_some-special@pt.net.id,"Gang Stasiun Wonokromo No. 604, Kotamobagu, BT 96355",Laki-Laki,Bengkulu,1998-09-14,874
100741,"Mila Saefullah, S.Kom",2024-11-28,083 969 2337,klien741_time-pass-affect@pd.com,"Gg. Laswi No. 435, Cimahi, Kalimantan Tengah 24853",Wanita,Parepare,1977-12-03,156
100742,Ir. Umaya Sihombing,2025-09-07,(098) 235 9457,klien742_stay-game-result@perum.net.id,"Jalan Medokan Ayu No. 93, Pekanbaru, KT 97919",Laki-Laki,Palu,1974-03-20,919
100743,Yani Saragih,2025-10-12,+62 (48) 202-09,klien743_debate-very@ud.net.id,"Jalan Cihampelas No. 5, Kota Administrasi Jakarta Pusat, Sumatera Barat 74172",Wanita,Pekanbaru,1985-11-17,415
100744,Ratih Puspasari,2025-01-16,+62 (67) 765 52,klien744_cut-strategy@pt.go.id,"Jl. Dipenogoro No. 9, Depok, Jawa Barat 15260",Wanita,Denpasar,1972-11-17,879
100745,Hesti Mahendra,2025-05-09,+62 (044) 808-2,klien745_ahead-point-rock@pt.ac.id,"Jalan Rawamangun No. 693, Kota Administrasi Jakarta Barat, Sulawesi Barat 49658",Laki-Laki,Padangpanjang,1973-02-14,916
100746,Sutan Pranawa Hakim,2024-11-06,+62 (049) 699 7,klien746_north-series-best@cv.go.id,"Gg. Abdul Muis No. 4, Surabaya, Jawa Tengah 98694",Wanita,Pangkalpinang,1970-10-02,465
100747,Laswi Samosir,2025-07-15,+62 (24) 087-27,klien747_wide-owner-half@perum.int,"Jalan Cikutra Timur No. 70, Bogor, Bali 29611",Laki-Laki,Mojokerto,1974-08-03,45
100748,Rina Padmasari,2024-04-12,(0404) 211 9581,klien748_wear-class-party@perum.or.id,"Jl. Gardujati No. 517, Sabang, Bengkulu 84858",Laki-Laki,Jayapura,1977-01-19,341
100749,"Hj. Iriana Prayoga, S.Gz",2024-09-08,(0419) 951-1909,klien749_these-think@pt.web.id,"Gang Wonoayu No. 7, Lubuklinggau, Sulawesi Utara 78505",Laki-Laki,Magelang,1984-01-12,53
100750,"Anastasia Mandala, M.Pd",2024-04-29,+62 (0787) 708 ,klien750_huge-raise-exactly@pd.int,"Gang Surapati No. 63, Tanjungbalai, Sumatera Barat 43683",Wanita,Yogyakarta,1980-01-17,90
100751,"Raihan Handayani, S.Gz",2024-09-21,+62-52-401-0396,klien751_east-risk@perum.ac.id,"Gang Setiabudhi No. 032, Cirebon, SN 33144",Laki-Laki,Tarakan,1995-01-15,37
100752,"Nugraha Mayasari, S.T.",2025-03-18,+62-0262-301-47,klien752_accept-image-wall@pt.edu,"Jl. Cihampelas No. 1, Sukabumi, PB 89839",Wanita,Cilegon,1975-03-01,254
100753,"dr. Muhammad Halimah, S.H.",2025-10-19,(067) 515 8968,klien753_stand-to-break@cv.sch.id,"Gg. Kutisari Selatan No. 979, Tual, Maluku Utara 65177",Laki-Laki,Medan,1991-06-01,929
100754,Kamaria Napitupulu,2024-06-28,+62-52-678-7765,klien754_choice-family@ud.ponpes.id,"Gg. Kapten Muslihat No. 9, Palu, Sumatera Selatan 75477",Laki-Laki,Tangerang Selatan,2002-03-18,69
100755,Waluyo Januar,2024-12-28,088 495 2854,klien755_wide-half-more-hour@cv.co.id,"Gg. Medokan Ayu No. 0, Kendari, Jawa Tengah 92096",Laki-Laki,Dumai,1992-10-26,879
100756,"Zizi Hartati, S.Kom",2025-12-04,+62-002-759-408,klien756_everybody-myself@pt.biz.id,"Gg. Sukajadi No. 3, Batam, Nusa Tenggara Barat 78906",Laki-Laki,Balikpapan,1974-10-23,689
100757,Ika Laksmiwati,2024-04-28,+62 (67) 595-06,klien757_allow-skin-serious@pd.ponpes.id,"Jalan Soekarno Hatta No. 42, Jambi, Kalimantan Tengah 25980",Laki-Laki,Kediri,1965-07-30,825
100758,Lidya Pradipta,2024-05-24,+62 (938) 298-3,klien758_participant-foreign@perum.id,"Gg. Siliwangi No. 9, Manado, GO 99888",Wanita,Bengkulu,1998-10-05,188
100759,Pia Laksita,2025-08-20,+62 (021) 974-3,klien759_office-long@pt.gov,"Gg. Rajawali Timur No. 4, Kota Administrasi Jakarta Pusat, SB 14427",Wanita,Bima,2000-07-29,374
100760,KH. Tasdik Maheswara,2024-03-07,+62 (002) 807 8,klien760_them-area-hour-view@pt.or.id,"Gang Rawamangun No. 608, Cilegon, ST 74203",Wanita,Tangerang,1990-01-19,505
100761,Dr. Ophelia Ardianto,2024-02-06,086 306 0125,klien761_measure-west@cv.my.id,"Gang Yos Sudarso No. 40, Pagaralam, Kalimantan Utara 93326",Laki-Laki,Meulaboh,1968-07-06,511
100762,"dr. Kania Tampubolon, S.Psi",2025-06-19,+62 (971) 200 8,klien762_lawyer-staff@pt.sch.id,"Jalan Stasiun Wonokromo No. 632, Dumai, SB 73752",Wanita,Bengkulu,1981-06-12,926
100763,"Cut Mila Manullang, S.Kom",2025-12-17,+62 (425) 573 9,klien763_interest-next@pt.co.id,"Jl. Rungkut Industri No. 02, Samarinda, MA 81134",Laki-Laki,Binjai,1968-02-23,805
100764,"Hj. Qori Kuswandari, S.T.",2024-08-12,+62 (78) 177-76,klien764_person-they-nice@pt.co.id,"Gang Sukajadi No. 11, Kota Administrasi Jakarta Barat, Sumatera Selatan 84072",Laki-Laki,Binjai,1993-12-14,637
100765,Kanda Melani,2024-07-16,+62-049-415-134,klien765_continue-degree@ud.org,"Gg. Kutisari Selatan No. 699, Bukittinggi, KT 36068",Wanita,Padangpanjang,2000-02-09,854
100766,Hj. Julia Rahayu,2025-12-29,+62-0347-309-25,klien766_can-sport-back@pt.net.id,"Gg. Moch. Toha No. 7, Kota Administrasi Jakarta Pusat, JB 99834",Wanita,Pasuruan,2005-07-25,532
100767,"Hj. Salimah Pratama, S.Psi",2025-01-26,+62-048-058-973,klien767_let-successful@cv.id,"Gang Kiaracondong No. 54, Binjai, JA 61565",Laki-Laki,Bandar Lampung,1979-08-14,296
100768,Alika Samosir,2024-03-22,(0174) 888-9598,klien768_figure-who-floor@ud.net.id,"Jalan Merdeka No. 2, Kota Administrasi Jakarta Barat, KS 34503",Laki-Laki,Banjarbaru,1992-08-30,367
100769,"Ir. Kani Winarno, S.Kom",2024-09-08,+62 (006) 184-6,klien769_sea-same-keep-one@pt.co.id,"Jalan Cihampelas No. 404, Tegal, AC 56126",Wanita,Blitar,1996-06-28,57
100770,Dr. Jelita Zulkarnain,2025-10-13,+62 (0205) 144-,klien770_there-finally-up@pt.edu,"Gg. K.H. Wahid Hasyim No. 4, Kupang, Sumatera Utara 67636",Wanita,Kupang,1980-10-07,700
100771,Opan Maheswara,2025-08-31,+62 (79) 200 23,klien771_green-half-prove-we@ud.org,"Jalan K.H. Wahid Hasyim No. 952, Malang, Bengkulu 94544",Wanita,Banjarmasin,1992-08-20,666
100772,Zalindra Hastuti,2024-02-23,+62-090-401-750,klien772_debate-response@pt.my.id,"Jalan Jend. A. Yani No. 2, Jayapura, JT 24822",Wanita,Sibolga,1997-08-02,600
100773,Paulin Marpaung,2024-12-28,+62 (063) 586 5,klien773_support-decade-guy@perum.web.id,"Gg. Kebonjati No. 5, Padang Sidempuan, Sulawesi Barat 79608",Laki-Laki,Bima,1990-08-04,196
100774,Nurul Wacana,2025-08-31,+62-495-742-670,klien774_force-six-born@pd.co.id,"Jl. Monginsidi No. 20, Sorong, KS 25453",Laki-Laki,Tasikmalaya,1971-08-30,126
100775,Sarah Namaga,2024-10-04,+62-557-434-652,klien775_rich-power-two@pd.mil,"Gang Gedebage Selatan No. 197, Probolinggo, Bengkulu 43299",Wanita,Tangerang Selatan,2005-11-27,667
100776,Kamila Permata,2025-07-12,+62-065-174-644,klien776_surface-us-as@cv.net.id,"Gg. Ciwastra No. 90, Manado, JT 63550",Laki-Laki,Surakarta,1985-09-06,796
100777,Elisa Gunarto,2025-04-02,+62-0359-152-72,klien777_nearly-picture@perum.gov,"Jl. Cikapayang No. 5, Payakumbuh, Sulawesi Selatan 89164",Laki-Laki,Kota Administrasi Jakarta Barat,1985-07-28,80
100778,Arsipatra Marpaung,2024-07-31,+62 (000) 495 7,klien778_create-through@pd.net.id,"Jl. Raya Ujungberung No. 192, Bekasi, Kepulauan Riau 35001",Wanita,Samarinda,1971-03-03,51
100779,Sutan Cemani Uwais,2024-12-10,(039) 270-0826,klien779_as-always-attack@perum.biz.id,"Gang M.H Thamrin No. 956, Binjai, Bengkulu 40264",Laki-Laki,Palembang,2002-08-26,606
100780,Cut Cindy Ramadan,2024-05-05,+62 (880) 555 0,klien780_that-all-pm-group@pd.web.id,"Jalan Bangka Raya No. 1, Kupang, JK 12037",Laki-Laki,Batam,1996-04-29,386
100781,"R. Jasmani Tamba, S.Psi",2025-02-16,(087) 591-4223,klien781_under-party-officer@cv.ac.id,"Gg. Sukajadi No. 4, Pasuruan, PB 60886",Laki-Laki,Sabang,1991-01-23,123
100782,Ir. Faizah Simbolon,2025-10-01,(051) 263 3475,klien782_major-listen-ok@pd.id,"Gg. Ir. H. Djuanda No. 014, Subulussalam, MU 11556",Wanita,Payakumbuh,2005-01-25,951
100783,Tgk. Yusuf Lazuardi,2024-01-22,(000) 931-0804,klien783_system-sort@pt.biz.id,"Gang H.J Maemunah No. 00, Parepare, Jawa Tengah 61117",Wanita,Batam,1970-12-04,180
100784,"drg. Daryani Megantara, S.H.",2025-07-07,+62 (022) 599-5,klien784_street-ahead@perum.edu,"Jalan Moch. Ramdan No. 63, Bengkulu, Kalimantan Tengah 17706",Wanita,Pontianak,2003-08-16,381
100785,Janet Saptono,2024-01-25,+62-0273-557-04,klien785_hour-agree-yourself@ud.gov,"Gg. M.H Thamrin No. 9, Kota Administrasi Jakarta Pusat, Sulawesi Utara 25616",Wanita,Makassar,1993-03-15,655
100786,"Hj. Elvina Utama, S.Sos",2025-01-30,(0525) 416 0708,klien786_card-top-action@ud.my.id,"Jl. Cikapayang No. 4, Pariaman, Sulawesi Tenggara 00383",Wanita,Batam,1971-05-28,405
100787,Yosef Puspita,2024-11-24,+62-611-841-043,klien787_person-deal-tree@pd.mil.id,"Jalan Veteran No. 02, Subulussalam, BE 88143",Wanita,Kota Administrasi Jakarta Utara,1967-05-26,657
100788,"Bala Hassanah, S.E.",2024-07-20,+62-27-528-4630,klien788_spend-pass-story@cv.go.id,"Gg. Astana Anyar No. 6, Surakarta, KS 07901",Laki-Laki,Palopo,1997-10-28,539
100789,"dr. Tedi Wasita, S.IP",2024-10-12,+62 (0743) 712 ,klien789_cell-president@cv.co.id,"Jl. Laswi No. 4, Batu, JB 37474",Laki-Laki,Banjar,1985-07-10,303
